world,optimiser_name,outcome,rollout_times,planning_time,model_reduction_time,iterations
rtc_4.xml,OCMR2-G10,SUCCESS,"[[8.013371706008911], [0.0]]",14.15071702003480,0.8802595138549810,"[1, 0]"
rtc_4.xml,NMR,SUCCESS,[[14.90039610862732]],16.678864002227800,0,[1]
rtc_4.xml,OCMR2-G3,SUCCESS,"[[3.67787504196167, 3.5134847164154053, 3.657653331756592], [6.196517467498779], [7.835254669189453], [9.449578762054443]]",44.23894810676580,3.238358497619630,"[3, 1, 1, 1]"
rtc_4.xml,OCMR2-G5,SUCCESS,"[[5.550928354263306, 5.3843865394592285, 5.368359327316284], [8.548377513885498], [10.983349323272705]]",43.521647691726700,2.4953322410583500,"[3, 1, 1]"
rtc_4.xml,OCMR2-G10,SUCCESS,"[[8.140901565551758], [15.237670660018921]]",29.5368390083313,0.8723914623260500,"[1, 1]"
rtc_4.xml,NMR,SUCCESS,[[14.883281230926514]],16.62691903114320,0,[1]
rtc_4.xml,OCMR2-G3,SUCCESS,"[[3.667424201965332], [6.123202800750732], [7.905447006225586]]",24.771729469299300,2.4995007514953600,"[1, 1, 1]"
rtc_4.xml,OCMR2-G5,SUCCESS,"[[5.548200845718384, 5.432346343994141, 5.908812761306763, 5.761889934539795], [8.07957410812378]]",35.331979751586900,1.6270115375518800,"[4, 1]"
rtc_4.xml,OCMR2-G10,SUCCESS,[[8.166237592697144]],10.863348245620700,0.852855920791626,[1]
rtc_4.xml,NMR,SUCCESS,[[14.978147745132446]],16.724818229675300,0,[1]
rtc_4.xml,OCMR2-G3,SUCCESS,"[[3.6617250442504883], [0.0], [0.0], [0.0], [10.748543977737427]]",27.39032793045040,4.031360149383550,"[1, 0, 0, 0, 1]"
rtc_4.xml,OCMR2-G5,SUCCESS,"[[5.430520296096802, 5.156285524368286, 5.424896240234375, 5.50597357749939]]",23.6811306476593,0.8304686546325680,[4]
rtc_4.xml,OCMR2-G10,SUCCESS,"[[8.295832872390747], [0.0]]",14.396736145019500,0.8962845802307130,"[1, 0]"
rtc_5.xml,NMR,SUCCESS,"[[14.760225057601929, 14.307050466537476, 14.427714347839355, 14.65205693244934, 14.368101835250854, 14.912977457046509, 15.47942852973938, 15.490235567092896, 15.379000902175903]]",135.3953619003300,0,[9]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.6933209896087646, 3.5796632766723633, 3.710520029067993, 3.7850515842437744, 3.6743953227996826, 3.5984861850738525], [4.593707799911499, 4.808658123016357], [6.0085673332214355, 5.887956619262695]]",49.63385891914370,2.246974229812620,"[6, 2, 2]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.189767360687256, 4.132043361663818, 4.436016321182251, 4.3153674602508545, 4.184157848358154], [6.976447820663452, 7.1315062046051025, 7.115494012832642], [9.532990217208862, 9.693100690841675], [14.435241937637329, 14.123872995376587]]",100.22206997871400,2.085416316986080,"[5, 3, 2, 2]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.945518493652344, 5.975695371627808, 6.192500114440918, 6.085721492767334], [14.456387042999268]]",44.081143856048600,0.7955155372619630,"[4, 1]"
rtc_5.xml,NMR,SUCCESS,"[[14.805221796035767, 14.389307022094727, 14.432938575744629, 14.885861158370972]]",60.1241774559021,0,[4]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.721473217010498, 3.592519760131836, 3.803986072540283, 3.745729684829712], [0.0], [5.7389068603515625], [7.1942102909088135, 7.13186502456665, 7.18973183631897]]",50.50391101837160,3.01509952545166,"[4, 0, 1, 3]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.255383253097534, 4.190575122833252, 4.3821752071380615, 4.339254379272461]]",19.201844930648800,0.7495508193969730,[4]
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.972775459289551, 5.931122303009033, 6.115670442581177, 5.912110805511475], [13.829298257827759, 14.086729764938354, 13.766188859939575]]",70.7966411113739,0.7530205249786380,"[4, 3]"
rtc_5.xml,NMR,SUCCESS,"[[14.662373304367065, 14.157707929611206, 14.347124338150024, 14.745986938476562, 14.661133527755737, 14.726396560668945]]",88.91431093215940,0,[6]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.7747957706451416, 3.6376302242279053], [4.544660568237305]]",15.958822965621900,1.5513346195220900,"[2, 1]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.231381177902222, 4.1598756313323975, 4.327792167663574], [0.0], [9.577735900878906]]",29.280693292617800,2.1801085472106900,"[3, 0, 1]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.994764566421509, 5.91556191444397, 6.158341646194458, 6.011581897735596], [14.350942134857178]]",43.80463147163390,0.7821664810180660,"[4, 1]"
rtc_5.xml,NMR,SUCCESS,"[[14.887303829193115, 14.202805042266846, 14.707481622695923, 14.69783639907837, 14.681815147399902]]",74.79806637763980,0,[5]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.7469630241394043, 3.6085212230682373, 3.820418357849121], [0.0], [5.643926382064819]]",22.908216953277600,2.1661252975463900,"[3, 0, 1]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.263857126235962, 4.1338019371032715, 4.395013093948364, 4.357539892196655, 4.147889852523804], [6.123814821243286, 6.375957727432251]]",38.199217319488500,1.5566320419311500,"[5, 2]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.927281141281128, 5.995313405990601, 6.224538326263428, 5.985006332397461], [0.0]]",29.54714035987850,0.7480125427246090,"[4, 0]"
rtc_5.xml,NMR,SUCCESS,"[[14.82267141342163, 14.68675684928894, 14.881261110305786, 15.070582389831543]]",61.04979872703550,0,[4]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.7726759910583496, 3.621615409851074, 3.757249355316162, 3.7407050132751465], [0.0], [5.785586357116699], [7.511429071426392], [0.0], [11.475701093673706]]",53.964598655700700,4.488178014755250,"[4, 0, 1, 1, 0, 1]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.1770524978637695, 4.1296703815460205, 4.355158567428589, 4.324845552444458, 4.0931901931762695], [5.987921714782715, 6.124079465866089, 6.074472427368164, 5.9033522605896], [9.285749912261963, 9.63054871559143, 9.4967622756958], [14.092597007751465, 14.457371234893799]]",112.16951537132300,2.195805549621580,"[5, 4, 3, 2]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.990602493286133, 5.8113930225372314, 6.067750692367554, 5.89565634727478], [13.968862533569336]]",43.06590795516970,0.7566194534301760,"[4, 1]"
rtc_5.xml,NMR,SUCCESS,"[[14.778549671173096, 14.880023956298828]]",31.26794743537900,0,[2]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.802645206451416, 3.5806267261505127, 3.7614550590515137], [0.0], [5.5245373249053955, 5.802540302276611]]",28.43271255493160,2.2329163551330600,"[3, 0, 2]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.165222644805908, 4.122272968292236, 4.365755558013916, 4.30422043800354, 4.170957326889038], [6.060245037078857, 6.053052663803101, 6.1375133991241455, 6.020740985870361]]",49.72108173370360,1.4565839767456100,"[5, 4]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[6.061872959136963, 5.998754501342773, 6.41100549697876, 6.365824460983276]]",27.14780569076540,0.7956328392028810,[4]
rtc_5.xml,NMR,SUCCESS,"[[14.955310344696045, 14.816683530807495, 15.123121976852417, 15.421828746795654]]",61.935044288635300,0,[4]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.7406246662139893, 3.640831708908081, 3.8028688430786133]]",13.097883939743000,0.7477002143859860,[3]
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.203216791152954, 4.114895820617676], [5.945630788803101]]",18.485431909561200,1.4739909172058100,"[2, 1]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.972448110580444, 5.871246576309204, 6.178069353103638, 5.98246431350708], [14.105541944503784, 14.185479640960693, 13.809269905090332, 13.635105848312378]]",85.01250338554380,0.7794058322906490,"[4, 4]"
rtc_5.xml,NMR,SUCCESS,"[[14.843104362487793, 14.562689542770386, 14.643258094787598, 14.358854293823242, 13.960211038589478, 14.175225257873535]]",88.17255282402040,0,[6]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.7582364082336426, 3.619720220565796, 3.7885594367980957, 3.780743360519409, 3.652545928955078, 3.67397403717041], [4.575173854827881, 4.911465167999268], [5.7905213832855225, 5.728600263595581]]",49.551509380340600,2.25592041015625,"[6, 2, 2]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.221068620681763, 4.1887102127075195, 4.362109184265137, 4.411346673965454, 4.273909091949463], [6.024747133255005, 6.166020393371582, 6.286041736602783]]",44.22091770172120,1.4911322593689000,"[5, 3]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.976897239685059, 6.018866777420044, 6.173753976821899, 6.07472825050354], [13.989798545837402, 14.093023538589478, 13.796011686325073]]",71.40631747245790,0.7951769828796390,"[4, 3]"
rtc_5.xml,NMR,SUCCESS,"[[14.803447723388672, 14.479998588562012, 15.348592758178711]]",46.218549966812100,0,[3]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.7533466815948486, 3.597493886947632, 3.7756102085113525, 3.720262050628662, 3.6580803394317627], [4.676114797592163], [5.747828245162964], [7.297407865524292]]",44.905378103256200,3.0203053951263400,"[5, 1, 1, 1]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.122743129730225, 4.1093590259552, 4.350885629653931], [6.396090269088745]]",23.296841859817500,1.5119311809539800,"[3, 1]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[6.0073466300964355, 6.035946607589722]]",14.276846647262600,0.7790107727050780,[2]
rtc_5.xml,NMR,SUCCESS,"[[15.002029180526733, 14.314196586608887, 14.280190229415894, 14.424483299255371, 14.294429063796997, 14.274333000183105, 14.527483224868774, 13.955432891845703, 13.737318992614746, 13.852098941802979, 14.476185321807861, 14.301766633987427]]",173.077561378479,0,[12]
rtc_5.xml,OCMR2-G3,SUCCESS,"[[3.758820056915283, 3.5512137413024902, 3.848991632461548, 3.7023985385894775, 3.6455166339874268, 3.604435682296753], [4.674506664276123, 4.857870817184448, 4.705992221832275, 4.62282395362854], [0.0], [7.2121946811676025]]",56.69977807998660,2.9717671871185300,"[6, 4, 0, 1]"
rtc_5.xml,OCMR2-G5,SUCCESS,"[[4.258067607879639, 4.148838996887207, 4.356736898422241, 4.327109098434448, 4.296932935714722], [6.319599628448486], [9.74062442779541, 9.878851652145386], [14.998918294906616]]",72.6512758731842,2.381345748901370,"[5, 1, 2, 1]"
rtc_5.xml,OCMR2-G10,SUCCESS,"[[5.952125549316406, 6.151759624481201]]",14.368130207061800,0.7501704692840580,[2]
rtc_6.xml,NMR,SUCCESS,"[[15.794864892959595, 15.775332689285278, 16.141215562820435, 16.137669801712036, 15.913816690444946, 16.00418710708618, 16.081714391708374, 16.268104314804077, 15.931740045547485]]",146.01056361198400,0,[9]
rtc_6.xml,OCMR2-G3,SUCCESS,"[[3.751485824584961, 3.64243745803833, 3.762068033218384, 3.7875828742980957, 3.6419155597686768, 3.6320810317993164], [4.627700567245483, 4.7936365604400635, 4.803468465805054, 4.655827283859253, 4.693942308425903], [0.0], [8.92301082611084, 8.852086782455444, 9.044748544692993], [10.653959512710571, 10.460964918136597], [11.936378002166748, 12.291102886199951], [15.781907081604004, 15.552933692932129]]",168.35193467140200,5.182375192642210,"[6, 5, 0, 3, 2, 2, 2]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.324033975601196, 4.1731157302856445, 4.419217824935913, 4.3780248165130615, 4.289502859115601], [6.371837377548218, 6.5882484912872314], [10.390547752380371], [0.0]]",56.280768156051600,2.831676721572880,"[5, 2, 1, 0]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.462565183639526, 7.466009616851807, 7.642781734466553], [15.246120929718018, 15.623571634292603, 15.448903560638428, 15.29062032699585, 15.313586711883545, 15.227829694747925, 15.464319229125977, 15.688999891281128, 15.704821348190308, 15.263508081436157]]",182.88799142837500,0.9554269313812260,"[3, 10]"
rtc_6.xml,NMR,SUCCESS,"[[15.725004196166992, 15.9753258228302, 16.658567190170288, 16.111947536468506, 15.82643723487854]]",82.22733116149900,0,[5]
rtc_6.xml,OCMR2-G3,SUCCESS,"[[3.7871947288513184, 3.6824686527252197, 3.8309178352355957, 3.891399383544922, 3.8009018898010254, 3.7295961380004883], [4.69572114944458, 4.838344573974609, 4.747539520263672, 4.677565574645996, 4.738428831100464], [7.056742191314697, 7.34014105796814, 7.217672348022461], [8.948932647705078, 8.996234893798828, 9.107264757156372], [10.397330045700073, 10.538039207458496], [12.211196899414062]]",143.87756299972500,5.192878723144530,"[6, 5, 3, 3, 2, 1]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.288011789321899, 4.179532051086426, 4.440229415893555, 4.368541955947876, 4.228174209594727], [6.37611198425293, 6.491372108459473], [10.700069189071655, 10.605956077575684], [16.119295835494995]]",83.69693064689640,2.8775177001953100,"[5, 2, 2, 1]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.37800669670105, 7.321224689483643, 7.45758318901062], [15.281579971313477, 15.677067518234253, 15.569116115570068, 15.344122171401978]]",90.08051490783690,0.9698071479797360,"[3, 4]"
rtc_6.xml,NMR,FAILED_TIMEOUT,"[[16.01223087310791, 15.681549072265625, 15.89741563796997, 16.164668083190918, 15.493165016174316, 15.584995746612549, 15.706232786178589, 15.97518801689148, 16.01206922531128, 15.835461616516113, 15.60941481590271, 15.578122854232788]]",191.53243327140800,0,[12]
rtc_6.xml,OCMR2-G3,FAILED_TIMEOUT,"[[3.845344305038452, 3.7017574310302734, 3.7578108310699463, 3.7972545623779297, 3.707808256149292, 3.7072346210479736], [4.546200275421143, 4.730115652084351, 4.667825698852539, 4.589609622955322, 4.654337644577026], [7.322504043579102, 7.138999700546265, 7.362602710723877], [9.250503063201904, 8.822799444198608, 8.858885765075684], [10.27038288116455, 10.681874752044678], [12.169756650924683, 12.087436199188232], [15.334346055984497, 15.770373821258545]]",189.66903638839700,4.9790661334991500,"[6, 5, 3, 3, 2, 2, 2]"
rtc_6.xml,OCMR2-G5,FAILED_TIMEOUT,"[[4.202030658721924, 4.119197130203247, 4.447603702545166, 4.288728952407837, 4.138678550720215], [7.692734241485596, 7.771363019943237, 7.693635940551758], [10.371517896652222, 10.359586954116821], [15.22823166847229, 14.897685289382935, 15.14579439163208, 15.404651165008545, 15.778411388397217, 15.720462799072266, 15.478893756866455]]",184.08763194084200,2.8407092094421400,"[5, 3, 2, 7]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.37463903427124, 7.531925201416016, 7.678330421447754], [15.22481083869934, 15.396916151046753, 15.489657402038574, 15.32849931716919, 15.730892658233643, 15.49266266822815, 15.755696058273315]]",137.12876749038700,1.0196759700775100,"[3, 7]"
rtc_6.xml,NMR,SUCCESS,"[[15.990786790847778, 16.132457971572876, 16.140220165252686, 15.908641815185547]]",66.1167664527893,0,[4]
rtc_6.xml,OCMR2-G3,SUCCESS,"[[3.801530361175537, 3.686868667602539, 3.8452436923980713, 3.8022592067718506, 3.6640987396240234, 3.722064971923828], [4.663938283920288, 4.859162330627441, 4.787851572036743, 4.7766711711883545, 4.707490921020508], [7.225961208343506, 7.0383195877075195, 7.4181928634643555], [8.967323303222656], [10.418644428253174], [12.294404745101929, 12.375509262084961], [16.207730531692505, 16.131960153579712, 16.176048517227173]]",180.1006064414980,5.2201409339904800,"[6, 5, 3, 1, 1, 2, 3]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.229818820953369, 4.177737474441528, 4.481455564498901, 4.3209547996521, 4.176065921783447], [7.52981162071228, 7.6317362785339355], [10.487815618515015], [15.668894529342651, 15.531906604766846, 15.965485334396362, 15.541392087936401, 15.460914373397827]]",136.46251940727200,2.675830602645870,"[5, 2, 1, 5]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.454830884933472, 7.632572412490845, 7.530322551727295]]",25.19571852684020,0.9056365489959720,[3]
rtc_6.xml,NMR,FAILED_TIMEOUT,"[[15.901017904281616, 15.74910283088684, 15.745535373687744, 15.5528724193573, 15.840692043304443, 15.85735273361206, 15.935477018356323, 15.997376680374146, 16.100780963897705, 15.658262014389038, 15.611776113510132, 16.148611068725586]]",192.0658404827120,0,[12]
rtc_6.xml,OCMR2-G3,SUCCESS,"[[3.728919267654419, 3.595249652862549, 3.6958439350128174, 3.6935675144195557, 3.6724534034729004, 3.7227089405059814], [4.602331876754761, 4.901141881942749, 4.714862108230591, 4.630122423171997, 4.619910001754761], [6.0731916427612305, 6.266148805618286, 6.064349889755249], [7.546724081039429, 7.249108791351318, 7.2840447425842285], [10.097508430480957], [11.807559490203857]]",123.12356972694400,4.769992351531980,"[6, 5, 3, 3, 1, 1]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.234745502471924, 4.204682111740112, 4.430726051330566, 4.3334362506866455, 4.238707780838013], [6.417665719985962, 6.500725030899048, 6.581292152404785], [10.481106996536255, 10.263166427612305], [15.965280294418335, 15.216274976730347, 15.303822755813599, 15.874513864517212, 15.926112413406372]]",151.3431851863860,2.7037086486816400,"[5, 3, 2, 5]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.45282244682312, 7.276423692703247, 7.382957458496094], [14.926506757736206, 15.745311260223389, 15.223623752593994, 15.160633325576782]]",89.10687708854680,0.9594540596008300,"[3, 4]"
rtc_6.xml,NMR,FAILED_TIMEOUT,"[[16.13245701789856, 16.494402408599854, 16.621562004089355, 16.560930013656616, 16.78838562965393, 16.64112162590027, 16.91223955154419, 17.189867973327637, 16.702295780181885, 16.749404907226562, 16.9120090007782]]",185.65671300888100,0,[11]
rtc_6.xml,OCMR2-G3,FAILED_TIMEOUT,"[[3.8061721324920654, 3.6566050052642822, 3.9048681259155273, 3.828674077987671, 3.7098634243011475, 3.703777313232422], [4.726202011108398, 4.897158861160278, 4.802857875823975, 4.848989486694336, 4.803192853927612], [6.113576412200928, 6.123344421386719, 6.0258095264434814, 6.039875507354736], [8.661243200302124, 8.863357782363892, 8.836541175842285], [10.390539407730103, 10.590542554855347], [12.320549011230469, 12.177327394485474], [15.687842845916748, 15.965658187866211]]",193.9015965461730,5.08167028427124,"[6, 5, 4, 3, 2, 2, 2]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.194634437561035, 4.094905853271484, 4.434889316558838, 4.373117208480835, 4.192343711853027], [7.841437816619873, 7.8419599533081055, 7.637034177780151], [10.269987344741821, 10.448569536209106]]",72.96907544136050,2.773998975753780,"[5, 3, 2]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.461563348770142, 7.5049662590026855, 7.464079856872559], [15.028366565704346]]",43.29558253288270,0.9564166069030760,"[3, 1]"
rtc_6.xml,NMR,FAILED_TIMEOUT,"[[15.806116819381714, 15.026066303253174, 15.55144214630127, 16.12006902694702, 16.018950700759888, 16.116149425506592, 16.130801677703857, 16.38749384880066, 16.24397301673889, 15.978153228759766, 15.977184772491455, 16.281452178955078]]",193.61269354820300,0,[12]
rtc_6.xml,OCMR2-G3,SUCCESS,"[[3.8093488216400146, 3.688298463821411, 3.860214948654175, 3.8772411346435547, 3.8350515365600586, 3.7941362857818604], [4.660759210586548, 4.798230886459351, 4.665353775024414, 4.6681740283966064, 4.748909950256348]]",50.91850209236150,1.8434438705444300,"[6, 5]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.31262731552124, 4.120817422866821, 4.415247678756714, 4.294656276702881, 4.2033467292785645], [7.53776478767395, 7.687115669250488], [0.0], [15.780611038208008, 15.584028482437134]]",79.10686731338500,2.6868507862091100,"[5, 2, 0, 2]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[6.452229738235474, 6.356565952301025, 6.515463829040527], [14.859400987625122, 15.277549743652344, 14.968628168106079, 14.858772993087769, 15.042548418045044, 15.167895555496216]]",115.28699731826800,0.9108083248138430,"[3, 6]"
rtc_6.xml,NMR,FAILED_TIMEOUT,"[[15.699007987976074, 15.410367488861084, 16.076528310775757, 15.709259033203125, 15.535940408706665, 15.633516550064087, 16.00362467765808, 16.09645438194275, 15.9309983253479, 15.894414901733398, 16.04816746711731, 16.22264575958252]]",192.24284195900000,0,[12]
rtc_6.xml,OCMR2-G3,SUCCESS,"[[3.7603759765625, 3.7402968406677246, 3.8288731575012207, 3.872982978820801, 3.750270128250122, 3.7567734718322754], [4.729633808135986, 4.870852470397949, 4.850640296936035, 4.626772165298462, 4.679792642593384], [6.107414960861206, 6.251641035079956, 6.081912279129028, 6.094874143600464], [7.38192892074585, 7.538315057754517, 7.392062187194824]]",102.7865080833440,3.4011411666870100,"[6, 5, 4, 3]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.283387184143066, 4.22173810005188, 4.379563570022583, 4.274934530258179, 4.170670986175537], [7.504804611206055, 7.701531648635864], [10.701574325561523], [0.0]]",58.36211562156680,2.600238561630250,"[5, 2, 1, 0]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[6.376075506210327, 6.378633499145508, 6.544095516204834], [15.371981143951416]]",40.47223448753360,0.9698970317840580,"[3, 1]"
rtc_6.xml,NMR,SUCCESS,"[[15.810030698776245, 16.429709434509277, 16.255420684814453, 15.763303279876709, 15.77855658531189, 15.880295276641846, 16.058945178985596, 16.193703651428223, 16.115353107452393]]",146.250812292099,0,[9]
rtc_6.xml,OCMR2-G3,FAILED_TIMEOUT,"[[3.854247808456421, 3.667917013168335, 3.9314208030700684, 3.86956524848938, 3.750553607940674, 3.786698579788208], [4.705512285232544, 4.88492751121521, 4.834710359573364, 4.714945077896118, 4.7393715381622314], [6.009420156478882, 6.105287551879883, 6.173642873764038, 6.071736574172974], [7.326249122619629, 7.646500587463379, 7.460787534713745], [10.636896133422852, 10.667124032974243], [12.480839490890503, 11.998915672302246], [15.713200092315674, 16.23469853401184]]",190.60650277137800,5.163357973098760,"[6, 5, 4, 3, 2, 2, 2]"
rtc_6.xml,OCMR2-G5,SUCCESS,"[[4.086479663848877, 4.123533725738525, 4.286221742630005, 4.3061301708221436, 4.12022066116333], [6.505083084106445], [10.56564712524414], [16.048739671707153, 15.761264085769653]]",81.27858686447140,2.71321702003479,"[5, 1, 1, 2]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[7.440771579742432, 7.2331061363220215], [15.726660013198853]]",36.420297622680700,0.9054381847381590,"[2, 1]"
rtc_6.xml,NMR,FAILED_TIMEOUT,"[[15.79103422164917, 16.52812933921814, 16.978233337402344, 16.86073350906372, 16.706113815307617, 16.70716905593872, 17.276668310165405, 16.65671181678772, 16.256892204284668, 16.488193035125732, 16.696849584579468]]",184.9349341392520,0,[11]
rtc_6.xml,OCMR2-G3,FAILED_TIMEOUT,"[[3.860492706298828, 3.7238903045654297, 3.8816397190093994, 3.850278854370117, 3.7306935787200928, 3.7854342460632324], [4.7419047355651855, 4.827659845352173, 4.93273401260376, 4.651852130889893, 4.771509170532227], [7.011021614074707, 7.0782387256622314, 7.116313934326172], [9.035577535629272, 9.121037006378174, 9.149484634399414], [10.432823419570923, 10.584959506988525], [12.297917604446411, 11.751059532165527], [15.386418104171753, 15.782169818878174]]",190.43096804618800,5.07165265083313,"[6, 5, 3, 3, 2, 2, 2]"
rtc_6.xml,OCMR2-G5,FAILED_TIMEOUT,"[[4.279326677322388, 4.273592948913574, 4.432290554046631, 4.412614822387695, 4.2059643268585205], [7.447713136672974, 7.6513671875, 7.678942918777466], [10.342785120010376, 10.441580057144165], [15.99354362487793, 15.68287444114685, 15.926215171813965, 15.789414405822754, 16.382696628570557, 16.534414052963257, 15.943488121032715]]",188.73565125465400,2.625275135040280,"[5, 3, 2, 7]"
rtc_6.xml,OCMR2-G10,SUCCESS,"[[6.372562646865845, 6.282685041427612], [15.688115358352661, 15.390575647354126]]",49.73321485519410,0.989675760269165,"[2, 2]"
rtc_7.xml,NMR,SUCCESS,"[[14.252350091934204, 13.500575542449951, 14.165232181549072, 14.13583779335022, 13.821957349777222, 13.65439510345459, 14.191722631454468, 14.405711889266968, 14.261510848999023]]",127.94646263122600,0,[9]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[4.685257434844971, 4.646244525909424], [7.815570116043091, 7.938204526901245, 7.879401683807373], [10.671469449996948, 10.317229986190796], [11.542873620986938, 11.775610446929932], [12.937039852142334], [13.839644432067871, 13.665857315063477], [0.0]]",136.54918313026400,4.062911033630370,"[2, 3, 2, 2, 1, 2, 0]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[7.042452812194824, 6.9731669425964355], [0.0], [0.0], [14.064848184585571, 14.255131959915161]]",53.52339577674870,2.0669972896575900,"[2, 0, 0, 2]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.486881017684937, 10.815608501434326], [14.087189435958862]]",41.26152229309080,0.7179195880889890,"[2, 1]"
rtc_7.xml,NMR,SUCCESS,"[[13.956520557403564, 14.491405725479126, 14.674877643585205, 14.825634241104126, 14.413670063018799, 14.858410120010376, 14.945571184158325, 14.702964544296265, 14.532155275344849]]",132.9366056919100,0,[9]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.553345441818237], [10.44064211845398], [11.562653541564941, 11.510653257369995], [12.272152662277222, 12.84067964553833], [13.715044260025024, 13.15382695198059], [13.898366451263428, 14.270482063293457, 14.477687120437622, 14.225406169891357]]",168.68365359306300,3.993347644805910,"[0, 1, 1, 2, 2, 2, 4]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[7.020917892456055, 6.774724245071411, 7.116653680801392], [10.499553918838501], [12.518269777297974], [13.409611701965332, 13.771102905273438, 13.781434535980225, 13.981110334396362, 13.854387283325195, 13.906619548797607]]",137.03545308113100,2.0610525608062700,"[3, 1, 1, 6]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.36415958404541], [14.156479597091675]]",30.47056746482850,0.7165417671203610,"[1, 1]"
rtc_7.xml,NMR,SUCCESS,"[[14.060044765472412, 14.103962182998657, 14.50043773651123, 14.348239421844482, 13.983296394348145, 14.260770320892334]]",86.79867172241210,0,[6]
rtc_7.xml,OCMR2-G3,FAILED_TIMEOUT,"[[0.0], [7.468759059906006, 7.6169939041137695, 7.487117290496826], [10.09522795677185, 10.059430837631226], [11.469578266143799, 11.14595341682434], [12.477078199386597, 12.69130539894104], [13.569612979888916], [13.978685140609741, 14.089260816574097, 14.416441679000854, 14.224267482757568, 13.923983097076416]]",193.1698615551000,3.97729229927063,"[0, 3, 2, 2, 2, 1, 5]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[6.894532680511475, 7.024715423583984], [10.462970972061157, 10.896852970123291], [12.844651222229004, 12.895520210266113], [13.88191819190979]]",85.97323703765870,2.125713586807250,"[2, 2, 2, 1]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.509430885314941, 10.522714614868164], [13.845207452774048, 14.455740213394165, 14.46062707901001, 14.04868769645691]]",83.76319527626040,0.6880207061767580,"[2, 4]"
rtc_7.xml,NMR,SUCCESS,"[[14.00610065460205, 14.15819239616394]]",29.68238615989690,0,[2]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[4.695112228393555], [7.795080184936523], [10.489854097366333, 10.638291120529175], [11.919306993484497, 11.760531425476074]]",66.9666006565094,2.654690980911260,"[1, 1, 2, 2]"
rtc_7.xml,OCMR2-G5,SUCCESS,[[7.039992809295654]],9.342074632644650,0.7031078338623050,[1]
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.342077493667603], [13.985432386398315, 13.915901184082031, 13.69944453239441, 13.535170793533325, 13.645936012268066, 13.602500200271606, 13.519845008850098, 13.665149450302124, 13.503794431686401]]",139.18566393852200,0.7052640914916990,"[1, 9]"
